6.06306e-06,6.97613e-06,8.44483e-06,-1.884,-1.54413,0.495717,-1.70642,-0.885179,0.544657,-1.33074,-0.0959603,0.452624,-0.693703,0.622819,0.175121,-1.0897,-3.23178,0.169283,-0.881297,-2.69507,0.342632,-0.667197,-2.08792,0.512292,-0.543693,-1.15087,0.568573,-0.595079,-3.4435,-0.292587,-0.364355,-2.89968,-0.0913567,-0.15931,-2.29933,0.131548,-0.0616469,-1.29132,0.204332,-0.135389,-3.24112,-0.798838,0.0787529,-2.68374,-0.543071,0.262586,-2.08025,-0.302574,0.295545,-1.19619,-0.178,0.361445,-2.5329,-1.34193,0.508332,-2.09898,-1.09039,0.608865,-1.7473,-0.895899,0.626225,-0.900832,-0.659545
6.06128e-06,6.97587e-06,8.44347e-06,-1.8847,-1.54363,0.496682,-1.70694,-0.884692,0.545394,-1.33093,-0.0957899,0.453151,-0.693762,0.622734,0.175437,-1.08956,-3.23161,0.169823,-0.881099,-2.69497,0.342937,-0.666938,-2.08802,0.512496,-0.543309,-1.15102,0.568757,-0.594879,-3.44266,-0.292517,-0.364202,-2.89918,-0.0914651,-0.159069,-2.29935,0.131434,-0.0613721,-1.29136,0.204294,-0.135011,-3.24076,-0.799037,0.0790451,-2.68351,-0.543351,0.26282,-2.08017,-0.30286,0.295675,-1.19616,-0.178197,0.362147,-2.53281,-1.34259,0.5088,-2.09874,-1.09108,0.609136,-1.74713,-0.896486,0.626141,-0.90075,-0.659871
6.06117e-06,6.97594e-06,8.44347e-06,-1.88468,-1.54366,0.496684,-1.70693,-0.884717,0.545397,-1.33092,-0.0958101,0.453154,-0.69377,0.622722,0.17544,-1.0895,-3.23163,0.169818,-0.881055,-2.69498,0.342932,-0.666904,-2.08803,0.512492,-0.543289,-1.15103,0.568755,-0.594824,-3.44266,-0.292521,-0.364156,-2.89919,-0.09147,-0.159033,-2.29935,0.131429,-0.0613517,-1.29136,0.20429,-0.134959,-3.24077,-0.799041,0.0790874,-2.68351,-0.543355,0.262852,-2.08017,-0.302864,0.295692,-1.19615,-0.178201,0.362188,-2.5328,-1.34259,0.508833,-2.09873,-1.09109,0.609162,-1.74712,-0.89649,0.626153,-0.900738,-0.659873
6.06119e-06,6.97595e-06,8.44346e-06,-1.88468,-1.54366,0.496688,-1.70693,-0.884715,0.5454,-1.33092,-0.0958085,0.453156,-0.693769,0.622723,0.17544,-1.08951,-3.23163,0.169824,-0.881057,-2.69498,0.342937,-0.666905,-2.08803,0.512495,-0.54329,-1.15103,0.568757,-0.594828,-3.44267,-0.292516,-0.364159,-2.89919,-0.0914656,-0.159035,-2.29935,0.131432,-0.0613528,-1.29136,0.204292,-0.134963,-3.24077,-0.799037,0.0790842,-2.68351,-0.543352,0.26285,-2.08017,-0.302862,0.295691,-1.19615,-0.1782,0.362183,-2.5328,-1.34259,0.508829,-2.09874,-1.09108,0.609159,-1.74712,-0.896489,0.626151,-0.90074,-0.659873
6.06129e-06,6.97591e-06,8.44347e-06,-1.88469,-1.54364,0.496687,-1.70694,-0.884701,0.5454,-1.33092,-0.0957963,0.453157,-0.693764,0.622731,0.17544,-1.08954,-3.23162,0.169822,-0.881085,-2.69498,0.342936,-0.666926,-2.08803,0.512495,-0.543302,-1.15102,0.568757,-0.594865,-3.44266,-0.29252,-0.364189,-2.89919,-0.0914673,-0.159059,-2.29935,0.131432,-0.061366,-1.29136,0.204292,-0.134999,-3.24077,-0.79904,0.0790557,-2.68351,-0.543354,0.262829,-2.08017,-0.302863,0.295679,-1.19616,-0.1782,0.362154,-2.53281,-1.34259,0.508806,-2.09874,-1.09108,0.609141,-1.74713,-0.896489,0.626142,-0.900747,-0.659874
6.06128e-06,6.97587e-06,8.44347e-06,-1.8847,-1.54363,0.496682,-1.70694,-0.884692,0.545394,-1.33093,-0.0957899,0.453151,-0.693762,0.622734,0.175437,-1.08956,-3.23161,0.169823,-0.881099,-2.69497,0.342937,-0.666938,-2.08802,0.512496,-0.543309,-1.15102,0.568757,-0.594879,-3.44266,-0.292517,-0.364202,-2.89918,-0.0914651,-0.159069,-2.29935,0.131434,-0.0613721,-1.29136,0.204294,-0.135011,-3.24076,-0.799037,0.0790451,-2.68351,-0.543351,0.26282,-2.08017,-0.30286,0.295675,-1.19616,-0.178197,0.362147,-2.53281,-1.34259,0.5088,-2.09874,-1.09108,0.609136,-1.74713,-0.896486,0.626141,-0.90075,-0.659871
6.07368e-06,6.97882e-06,8.43411e-06,-1.88431,-1.54351,0.500074,-1.70639,-0.884559,0.548202,-1.33041,-0.0955812,0.455044,-0.693554,0.622914,0.176161,-1.08906,-3.23248,0.174153,-0.880511,-2.69529,0.346254,-0.666268,-2.08803,0.514836,-0.542622,-1.15083,0.570118,-0.594648,-3.44459,-0.28871,-0.363939,-2.90022,-0.0887148,-0.158786,-2.29961,0.133143,-0.0611823,-1.29139,0.204972,-0.135531,-3.24279,-0.796404,0.0786015,-2.68458,-0.541687,0.262535,-2.08059,-0.302017,0.295311,-1.19641,-0.178118,0.360551,-2.53438,-1.34162,0.507445,-2.09983,-1.09062,0.607907,-1.74795,-0.896503,0.625101,-0.901195,-0.660508
6.0794e-06,6.97947e-06,8.42645e-06,-1.88383,-1.54352,0.501282,-1.7059,-0.884528,0.549361,-1.32998,-0.0955465,0.455965,-0.69334,0.622927,0.17667,-1.08888,-3.23259,0.174546,-0.880245,-2.69537,0.346573,-0.665946,-2.08803,0.515054,-0.542342,-1.15078,0.5703,-0.594804,-3.44512,-0.288469,-0.363969,-2.90059,-0.0885935,-0.158738,-2.29968,0.133112,-0.061151,-1.29135,0.204892,-0.13605,-3.2431,-0.796364,0.078242,-2.68478,-0.541781,0.262309,-2.08064,-0.302231,0.295119,-1.19639,-0.178363,0.359654,-2.53443,-1.34171,0.50672,-2.09985,-1.0908,0.607291,-1.74792,-0.896808,0.624658,-0.901111,-0.660877
6.06233e-06,6.97278e-06,8.4265e-06,-1.88736,-1.54058,0.496539,-1.70875,-0.881664,0.545338,-1.33121,-0.0935996,0.452727,-0.692888,0.623637,0.175035,-1.09317,-3.2296,0.171981,-0.884171,-2.69331,0.344586,-0.669593,-2.0868,0.513611,-0.544795,-1.14983,0.56916,-0.598653,-3.44167,-0.290398,-0.367501,-2.8986,-0.08981,-0.161906,-2.29908,0.132636,-0.0629983,-1.29098,0.20498,-0.138213,-3.24078,-0.796856,0.0761281,-2.68379,-0.541777,0.260531,-2.0806,-0.30156,0.294268,-1.19648,-0.177377,0.360379,-2.53397,-1.34066,0.507279,-2.09982,-1.08937,0.607693,-1.74825,-0.895089,0.625286,-0.901615,-0.659016
5.91753e-06,3.33233e-06,7.0776e-06,-1.89395,-1.41664,0.110265,-1.68398,-0.832661,0.360693,-1.26342,-0.102746,0.468426,-0.59194,0.577303,0.37369,-1.30517,-2.73004,-0.385261,-1.08578,-2.42944,-0.158873,-0.797254,-2.01196,0.114974,-0.563594,-1.1595,0.32085,-0.811771,-3.18477,-0.929304,-0.552735,-2.70769,-0.662119,-0.310505,-2.16501,-0.356236,-0.141631,-1.2318,-0.0911719,-0.37268,-2.82315,-1.44043,-0.144056,-2.3755,-1.134,0.0998198,-1.89621,-0.781865,0.182486,-1.08391,-0.457817,0.0768122,-1.9937,-1.89979,0.281063,-1.70932,-1.57255,0.408537,-1.43772,-1.30856,0.493894,-0.702747,-0.864206
5.91932e-06,3.33469e-06,7.07262e-06,-1.89358,-1.41681,0.110714,-1.68367,-0.832803,0.361167,-1.26318,-0.10285,0.468777,-0.591832,0.577244,0.373838,-1.30504,-2.72966,-0.384869,-1.0856,-2.42927,-0.158512,-0.797026,-2.01191,0.115279,-0.563349,-1.15947,0.321106,-0.811972,-3.18415,-0.929049,-0.552852,-2.70738,-0.66195,-0.310501,-2.16492,-0.356104,-0.141523,-1.23176,-0.0910166,-0.37313,-2.82253,-1.44021,-0.144391,-2.37524,-1.1339,0.0996617,-1.89613,-0.781822,0.182469,-1.08387,-0.457753,0.0762197,-1.99343,-1.8996,0.280607,-1.70919,-1.57246,0.408202,-1.43766,-1.30851,0.493722,-0.702713,-0.864225
5.91623e-06,3.33356e-06,7.07387e-06,-1.89355,-1.4167,0.109518,-1.68372,-0.832824,0.360259,-1.26326,-0.102943,0.468269,-0.591902,0.577126,0.373818,-1.30495,-2.72973,-0.386606,-1.08558,-2.42933,-0.159987,-0.797121,-2.01191,0.114119,-0.563591,-1.1595,0.320355,-0.811649,-3.18412,-0.930653,-0.552639,-2.70732,-0.663227,-0.310429,-2.1648,-0.357056,-0.141594,-1.23166,-0.0915677,-0.372564,-2.82227,-1.44141,-0.143955,-2.375,-1.13481,0.0999202,-1.89592,-0.782458,0.182584,-1.08368,-0.458067,0.0769876,-1.99282,-1.90017,0.281256,-1.70869,-1.57282,0.408743,-1.43721,-1.30874,0.494079,-0.702379,-0.864195
5.93138e-06,3.32861e-06,7.06058e-06,-1.89253,-1.41838,0.112382,-1.68258,-0.834492,0.362687,-1.26249,-0.104083,0.470562,-0.591684,0.576725,0.375274,-1.30448,-2.73279,-0.386636,-1.08467,-2.43138,-0.159968,-0.796001,-2.01321,0.113976,-0.562776,-1.16027,0.320389,-0.812266,-3.18388,-0.932057,-0.552996,-2.70721,-0.664655,-0.310308,-2.16508,-0.358343,-0.141349,-1.23193,-0.0924108,-0.374525,-2.82092,-1.44328,-0.145427,-2.37404,-1.13675,0.0990157,-1.8953,-0.784408,0.182179,-1.08346,-0.45942,0.0737374,-1.99118,-1.90227,0.278639,-1.70753,-1.57498,0.406681,-1.43625,-1.31095,0.49283,-0.701678,-0.865914
5.93434e-06,3.32751e-06,7.07114e-06,-1.89194,-1.41826,0.109495,-1.68243,-0.83445,0.36096,-1.2624,-0.104117,0.46953,-0.591544,0.576668,0.375106,-1.30547,-2.72693,-0.388213,-1.08579,-2.42819,-0.161298,-0.796707,-2.01209,0.113299,-0.562755,-1.15992,0.32033,-0.813544,-3.18024,-0.933352,-0.5539,-2.70525,-0.66561,-0.310956,-2.16411,-0.358934,-0.141328,-1.23176,-0.0922766,-0.375692,-2.81826,-1.44415,-0.146134,-2.37286,-1.13731,0.0987971,-1.89499,-0.784534,0.182311,-1.08331,-0.459127,0.0731945,-1.98993,-1.90235,0.278411,-1.70682,-1.57489,0.406763,-1.43598,-1.31058,0.493119,-0.701583,-0.865398
5.92192e-06,3.34578e-06,7.06305e-06,-1.89149,-1.41868,0.110247,-1.68263,-0.834301,0.360558,-1.26305,-0.103434,0.468211,-0.592325,0.577348,0.373085,-1.30373,-2.73206,-0.385299,-1.08438,-2.43116,-0.158409,-0.796195,-2.01295,0.115709,-0.563343,-1.15959,0.321352,-0.810883,-3.18376,-0.928841,-0.551995,-2.70768,-0.66157,-0.309801,-2.16548,-0.355468,-0.141113,-1.23205,-0.0904125,-0.372352,-2.82201,-1.4396,-0.143522,-2.3756,-1.13322,0.100477,-1.89675,-0.780994,0.183197,-1.08424,-0.456976,0.0770333,-1.99388,-1.89864,0.281524,-1.71005,-1.57128,0.409294,-1.43852,-1.30733,0.494752,-0.703124,-0.863414
5.92154e-06,3.34013e-06,7.07481e-06,-1.89127,-1.41866,0.106181,-1.68276,-0.834516,0.358084,-1.26315,-0.103886,0.466977,-0.592296,0.576905,0.373372,-1.30456,-2.72583,-0.389632,-1.08536,-2.42785,-0.162198,-0.796801,-2.01203,0.113029,-0.563284,-1.15962,0.320153,-0.811915,-3.17905,-0.933313,-0.552704,-2.70503,-0.665205,-0.310284,-2.16429,-0.35816,-0.140953,-1.23186,-0.0913987,-0.373127,-2.81785,-1.44322,-0.143911,-2.37341,-1.13607,0.100526,-1.8958,-0.782882,0.183551,-1.08371,-0.45761,0.0772134,-1.99092,-1.90054,0.281906,-1.70791,-1.57271,0.409872,-1.43708,-1.30822,0.495342,-0.702231,-0.863417
5.91807e-06,3.33816e-06,7.07773e-06,-1.89155,-1.41837,0.104873,-1.68308,-0.834299,0.357028,-1.26342,-0.10378,0.466278,-0.592403,0.576912,0.373161,-1.30476,-2.72529,-0.390775,-1.08562,-2.42749,-0.163176,-0.797145,-2.01186,0.112269,-0.563575,-1.15959,0.319696,-0.812009,-3.17838,-0.934346,-0.552831,-2.70461,-0.666012,-0.310443,-2.16411,-0.358722,-0.141052,-1.23181,-0.0916527,-0.37294,-2.81717,-1.44393,-0.143778,-2.37299,-1.13659,0.100614,-1.8956,-0.783174,0.183654,-1.08364,-0.457677,0.0778051,-1.99043,-1.9008,0.282395,-1.70758,-1.57284,0.410293,-1.43686,-1.30825,0.495692,-0.702145,-0.863263
5.91197e-06,3.33952e-06,7.07998e-06,-1.89178,-1.41802,0.103787,-1.68343,-0.833934,0.355971,-1.26377,-0.103482,0.465351,-0.592602,0.577052,0.37257,-1.3047,-2.72535,-0.391159,-1.08571,-2.42746,-0.16346,-0.797437,-2.01173,0.11209,-0.563963,-1.15942,0.319488,-0.811548,-3.1786,-0.934232,-0.55256,-2.70475,-0.665815,-0.310384,-2.16416,-0.358471,-0.141129,-1.23177,-0.0914939,-0.372009,-2.81752,-1.44354,-0.143084,-2.37325,-1.13614,0.101042,-1.8958,-0.782655,0.183887,-1.08374,-0.457281,0.0792028,-1.99088,-1.90024,0.283532,-1.70797,-1.57219,0.411218,-1.43718,-1.30756,0.496305,-0.702368,-0.86268
5.9113e-06,3.3396e-06,7.08033e-06,-1.89186,-1.41785,0.10355,-1.68352,-0.833781,0.355774,-1.26381,-0.10336,0.465193,-0.592588,0.577106,0.372482,-1.30488,-2.72518,-0.391336,-1.0859,-2.42734,-0.163596,-0.797626,-2.01164,0.112001,-0.564107,-1.15935,0.319425,-0.811716,-3.17848,-0.934327,-0.552717,-2.70469,-0.665869,-0.310533,-2.16413,-0.35849,-0.141225,-1.23175,-0.0914885,-0.372075,-2.81745,-1.44356,-0.143145,-2.37325,-1.13613,0.10098,-1.89582,-0.782609,0.183857,-1.08376,-0.457226,0.0793009,-1.99089,-1.90017,0.28361,-1.70801,-1.5721,0.411283,-1.43723,-1.30745,0.496372,-0.702417,-0.862576
5.90459e-06,3.34184e-06,7.08299e-06,-1.89227,-1.41727,0.102575,-1.68402,-0.833156,0.354722,-1.26424,-0.102818,0.464152,-0.592774,0.577391,0.371692,-1.30506,-2.72517,-0.391271,-1.08623,-2.42722,-0.163473,-0.798152,-2.0114,0.112169,-0.564652,-1.15906,0.319407,-0.811493,-3.17876,-0.933628,-0.552661,-2.70488,-0.665155,-0.310666,-2.16422,-0.357809,-0.141417,-1.23172,-0.0910762,-0.371274,-2.81802,-1.44262,-0.142566,-2.37371,-1.13519,0.101305,-1.89619,-0.78167,0.184036,-1.08398,-0.456571,0.0807623,-1.99176,-1.89918,0.284783,-1.70876,-1.57106,0.412228,-1.43787,-1.30642,0.497019,-0.702882,-0.861784
5.90492e-06,3.34145e-06,7.08315e-06,-1.89226,-1.41729,0.102516,-1.68402,-0.833187,0.354703,-1.26423,-0.102852,0.464173,-0.592768,0.577372,0.371741,-1.30507,-2.72515,-0.391392,-1.08624,-2.42721,-0.163582,-0.798151,-2.01141,0.112078,-0.564643,-1.15908,0.319362,-0.811526,-3.17871,-0.933786,-0.552686,-2.70484,-0.665293,-0.310679,-2.1642,-0.357923,-0.141418,-1.23173,-0.0911389,-0.371325,-2.81795,-1.44276,-0.142606,-2.37365,-1.13532,0.101279,-1.89615,-0.781779,0.184025,-1.08396,-0.456636,0.0806872,-1.99165,-1.89929,0.284725,-1.70867,-1.57116,0.412182,-1.43781,-1.30651,0.496995,-0.702838,-0.861841
5.90504e-06,3.34162e-06,7.08291e-06,-1.89218,-1.41741,0.102649,-1.68395,-0.833296,0.354816,-1.2642,-0.10294,0.464256,-0.592787,0.577328,0.371782,-1.30489,-2.72525,-0.391255,-1.08607,-2.42728,-0.163477,-0.797994,-2.01146,0.112149,-0.56453,-1.15913,0.319407,-0.811331,-3.17881,-0.933686,-0.552515,-2.7049,-0.665226,-0.310535,-2.16422,-0.357885,-0.141331,-1.23174,-0.0911283,-0.37119,-2.81802,-1.44272,-0.142492,-2.37368,-1.13529,0.101373,-1.89614,-0.781779,0.184071,-1.08394,-0.456653,0.0807133,-1.99167,-1.8993,0.284748,-1.70866,-1.57119,0.412199,-1.43778,-1.30655,0.496979,-0.702803,-0.861884
5.90492e-06,3.34145e-06,7.08315e-06,-1.89226,-1.41729,0.102516,-1.68402,-0.833187,0.354703,-1.26423,-0.102852,0.464173,-0.592768,0.577372,0.371741,-1.30507,-2.72515,-0.391392,-1.08624,-2.42721,-0.163582,-0.798151,-2.01141,0.112078,-0.564643,-1.15908,0.319362,-0.811526,-3.17871,-0.933786,-0.552686,-2.70484,-0.665293,-0.310679,-2.1642,-0.357923,-0.141418,-1.23173,-0.0911389,-0.371325,-2.81795,-1.44276,-0.142606,-2.37365,-1.13532,0.101279,-1.89615,-0.781779,0.184025,-1.08396,-0.456636,0.0806872,-1.99165,-1.89929,0.284725,-1.70867,-1.57116,0.412182,-1.43781,-1.30651,0.496995,-0.702838,-0.861841
5.90777e-06,3.34269e-06,7.08138e-06,-1.8922,-1.41739,0.103517,-1.68388,-0.833216,0.355511,-1.26408,-0.102826,0.464689,-0.592665,0.577421,0.371869,-1.30515,-2.72522,-0.390361,-1.08624,-2.42725,-0.162699,-0.798045,-2.01143,0.112772,-0.564463,-1.15907,0.319811,-0.811766,-3.17891,-0.932879,-0.552832,-2.70499,-0.664571,-0.31073,-2.16429,-0.357402,-0.141394,-1.23178,-0.0908572,-0.37177,-2.81826,-1.44213,-0.142937,-2.37388,-1.13484,0.101062,-1.8963,-0.781477,0.183896,-1.08405,-0.456521,0.0800524,-1.99204,-1.89903,0.284195,-1.70897,-1.57101,0.411738,-1.43805,-1.30645,0.496682,-0.70299,-0.861935
5.90807e-06,3.34227e-06,7.08603e-06,-1.89244,-1.4172,0.104242,-1.68402,-0.832927,0.355961,-1.26412,-0.102572,0.464808,-0.592636,0.57759,0.3717,-1.30535,-2.72524,-0.389132,-1.08645,-2.42714,-0.161676,-0.798194,-2.01131,0.113587,-0.564484,-1.15896,0.320288,-0.811803,-3.17974,-0.931434,-0.552871,-2.70544,-0.663367,-0.310799,-2.16445,-0.356502,-0.141451,-1.23183,-0.0904023,-0.371696,-2.8194,-1.44089,-0.142908,-2.37451,-1.13378,0.101005,-1.89662,-0.780712,0.183806,-1.08425,-0.45616,0.0801025,-1.9931,-1.89829,0.284184,-1.70968,-1.57044,0.411662,-1.43858,-1.306,0.496561,-0.703358,-0.861764
6.48937e-06,4.27582e-06,7.28506e-06,-1.81362,-1.5779,0.43656,-1.62635,-0.938113,0.564872,-1.25982,-0.14142,0.554106,-0.645107,0.598835,0.321702,-1.10101,-3.13363,0.061787,-0.89379,-2.67072,0.224638,-0.644577,-2.1094,0.411049,-0.492939,-1.18329,0.496358,-0.581182,-3.54735,-0.4469,-0.359195,-2.93865,-0.264635,-0.157369,-2.2788,-0.050663,-0.068669,-1.28362,0.0645839,-0.189701,-3.22255,-1.03674,0.0116409,-2.62358,-0.796329,0.20793,-2.02131,-0.536667,0.235579,-1.15454,-0.34322,0.15364,-2.34887,-1.63839,0.337161,-1.95468,-1.36475,0.45223,-1.62429,-1.15422,0.506689,-0.80762,-0.82711
6.4816e-06,4.27785e-06,7.2937e-06,-1.81538,-1.57699,0.435628,-1.62785,-0.937091,0.563298,-1.26096,-0.140467,0.552324,-0.645514,0.599454,0.3201,-1.10234,-3.13406,0.0634478,-0.895165,-2.67067,0.22608,-0.646006,-2.10899,0.412245,-0.49421,-1.18278,0.496815,-0.581857,-3.54846,-0.444228,-0.359864,-2.93931,-0.262201,-0.158086,-2.27902,-0.0485808,-0.0692717,-1.28371,0.06572,-0.189501,-3.22415,-1.03401,0.0118185,-2.62473,-0.793792,0.207959,-2.02206,-0.534399,0.235642,-1.15511,-0.341804,0.154923,-2.35082,-1.63612,0.338277,-1.95636,-1.36253,0.453212,-1.62577,-1.15212,0.507593,-0.808773,-0.825722
